response_id,department,country,region,gender_group,age_band,job_level,tenure_band,work_model,Belonging,Employee Voice,Psychological Safety,Fairness & Opportunity,Inclusive Leadership,inclusion_index_1_5,inclusion_index_0_100,inclusion_outcome
R01174,Operations,DE,EMEA,Women,18-29,Individual contributor,1-2 years,Onsite,3.333,3.667,3.0,2.333,4.667,3.4,60.0,2.667
R01175,Operations,DE,EMEA,Women,18-29,Individual contributor,6-10 years,Remote,3.0,3.0,3.0,4.0,4.0,3.4,60.0,3.667
R01177,Operations,DE,EMEA,Women,30-39,Individual contributor,3-5 years,Onsite,4.667,2.0,4.333,3.0,4.333,3.667,66.7,3.667
R01179,Customer Service,PL,EMEA,Women,18-29,Individual contributor,6-10 years,Onsite,4.333,4.667,4.333,2.333,4.667,4.067,76.7,4.333
R01180,Customer Service,PL,EMEA,Women,30-39,Individual contributor,3-5 years,Onsite,5.0,4.333,4.333,2.667,3.667,4.0,75.0,4.667
R01181,Customer Service,PL,EMEA,Men,60+,Team lead,1-2 years,Onsite,5.0,2.667,3.333,4.0,5.0,4.0,75.0,3.667
R01182,Customer Service,PL,EMEA,Women,50-59,Individual contributor,10 years +,Hybrid,4.333,3.667,2.667,3.333,5.0,3.8,70.0,4.667
R01184,Customer Service,PL,EMEA,Women,40-49,Manager,6-10 years,Onsite,4.333,4.667,5.0,4.333,5.0,4.667,91.7,4.667
R01185,Customer Service,PL,EMEA,Women,50-59,Individual contributor,3-5 years,Remote,4.333,5.0,4.333,4.0,4.333,4.4,85.0,4.0
R01186,Customer Service,PL,EMEA,Non-binary / self-described,50-59,Team lead,< 1 year,Onsite,5.0,4.0,4.333,5.0,5.0,4.667,91.7,4.667
R01189,Customer Service,PL,EMEA,Non-binary / self-described,30-39,Individual contributor,6-10 years,Onsite,4.667,4.0,3.667,2.667,5.0,4.0,75.0,4.333
R01190,Customer Service,PL,EMEA,Women,18-29,Individual contributor,6-10 years,Onsite,4.333,5.0,3.667,2.667,5.0,4.133,78.3,3.333
R01191,Customer Service,PL,EMEA,Men,40-49,Individual contributor,3-5 years,Onsite,4.333,5.0,4.0,3.0,4.333,4.133,78.3,4.667
R01192,Customer Service,PL,EMEA,Men,40-49,Individual contributor,6-10 years,Onsite,4.0,4.0,4.667,4.0,5.0,4.333,83.3,4.667
R01193,Customer Service,PL,EMEA,Men,18-29,Individual contributor,1-2 years,Onsite,4.333,2.333,4.667,3.667,4.0,3.8,70.0,3.333
R01194,Customer Service,PL,EMEA,Women,50-59,Individual contributor,6-10 years,Onsite,3.333,4.667,5.0,2.0,3.667,3.733,68.3,3.667
R01195,Customer Service,PL,EMEA,Women,30-39,Individual contributor,< 1 year,Onsite,4.667,4.0,2.333,4.667,5.0,4.133,78.3,4.667
R01196,Customer Service,PL,EMEA,Men,40-49,Individual contributor,1-2 years,Remote,5.0,5.0,4.667,3.333,4.667,4.533,88.3,5.0
R01197,Customer Service,PL,EMEA,Women,50-59,Manager,< 1 year,Onsite,5.0,4.667,4.333,3.667,3.333,4.2,80.0,3.667
R01199,Customer Service,PL,EMEA,Men,40-49,Individual contributor,3-5 years,Onsite,4.667,3.333,2.0,3.333,5.0,3.667,66.7,2.667
R01201,Customer Service,PL,EMEA,Women,30-39,Individual contributor,1-2 years,Onsite,3.0,4.0,3.0,3.333,4.667,3.6,65.0,4.0
R01202,Customer Service,PL,EMEA,Men,40-49,Individual contributor,6-10 years,Onsite,4.0,4.0,3.0,3.0,3.333,3.467,61.7,4.0
R01205,Customer Service,PL,EMEA,Women,30-39,Individual contributor,6-10 years,Onsite,5.0,5.0,3.667,2.333,4.333,4.067,76.7,3.333
R01206,Customer Service,PL,EMEA,Men,30-39,Individual contributor,3-5 years,Onsite,3.0,3.333,3.0,2.667,3.667,3.133,53.3,3.667
R01207,Customer Service,PL,EMEA,Women,30-39,Team lead,< 1 year,Remote,4.333,4.333,4.0,2.333,4.0,3.8,70.0,3.0
R01209,Customer Service,PL,EMEA,Men,18-29,Individual contributor,6-10 years,Remote,3.333,3.333,4.333,2.667,4.333,3.6,65.0,3.0
R01210,Customer Service,PL,EMEA,Men,18-29,Individual contributor,1-2 years,Hybrid,3.667,5.0,3.333,2.333,4.0,3.667,66.7,3.333
R01211,Customer Service,PL,EMEA,Men,30-39,Individual contributor,< 1 year,Hybrid,3.667,2.333,3.667,2.333,4.0,3.2,55.0,2.0
R01212,Customer Service,PL,EMEA,Women,60+,Individual contributor,3-5 years,Onsite,4.0,2.0,4.667,2.667,3.333,3.333,58.3,3.0
R01213,Customer Service,PL,EMEA,Men,40-49,Manager,6-10 years,Hybrid,5.0,3.667,4.667,3.0,5.0,4.267,81.7,4.667
R01214,Customer Service,PL,EMEA,Men,30-39,Individual contributor,3-5 years,Onsite,4.667,3.333,4.0,2.667,4.0,3.733,68.3,3.667
R01215,Customer Service,PL,EMEA,Men,40-49,Team lead,3-5 years,Remote,4.667,3.667,3.333,4.0,4.667,4.067,76.7,3.667
R01217,Customer Service,PL,EMEA,Men,18-29,Individual contributor,6-10 years,Onsite,3.333,2.667,3.667,4.333,5.0,3.8,70.0,3.667
R01218,Customer Service,PL,EMEA,Women,40-49,Team lead,6-10 years,Onsite,4.667,3.333,2.333,2.333,5.0,3.533,63.3,3.333
R01221,Customer Service,PL,EMEA,Women,40-49,Individual contributor,10 years +,Onsite,4.333,4.333,4.333,3.667,3.667,4.067,76.7,4.333
R01222,Customer Service,PL,EMEA,Women,18-29,Individual contributor,< 1 year,Onsite,4.667,4.667,2.667,3.667,4.333,4.0,75.0,2.667
R01223,Customer Service,PL,EMEA,Men,18-29,Team lead,6-10 years,Hybrid,3.667,5.0,2.333,2.0,4.0,3.4,60.0,3.0
R01224,Customer Service,PL,EMEA,Men,18-29,Individual contributor,3-5 years,Remote,4.333,3.667,3.667,3.0,2.667,3.467,61.7,3.0
R01225,Customer Service,PL,EMEA,Women,50-59,Team lead,6-10 years,Hybrid,5.0,4.333,4.0,2.0,5.0,4.067,76.7,4.0
R01226,Customer Service,PL,EMEA,Men,40-49,Individual contributor,6-10 years,Onsite,3.333,3.0,3.0,1.667,4.667,3.133,53.3,3.0
R01227,Customer Service,PL,EMEA,Men,18-29,Individual contributor,< 1 year,Onsite,5.0,2.0,3.0,4.0,4.333,3.667,66.7,2.0
R01228,Customer Service,PL,EMEA,Men,40-49,Manager,1-2 years,Onsite,4.333,3.333,4.667,5.0,5.0,4.467,86.7,5.0
R01229,Customer Service,PL,EMEA,Women,40-49,Individual contributor,6-10 years,Onsite,5.0,3.0,4.0,3.333,3.333,3.733,68.3,4.0
R01230,Customer Service,PL,EMEA,Women,60+,Team lead,< 1 year,Onsite,4.667,5.0,3.667,5.0,5.0,4.667,91.7,4.667
R01231,Customer Service,PL,EMEA,Men,30-39,Individual contributor,1-2 years,Onsite,3.0,3.667,4.333,2.667,3.333,3.4,60.0,3.0
R01232,Customer Service,PL,EMEA,Women,40-49,Team lead,< 1 year,Hybrid,4.333,4.667,4.333,4.667,3.667,4.333,83.3,5.0
R01235,Customer Service,PL,EMEA,Non-binary / self-described,30-39,Individual contributor,1-2 years,Onsite,4.667,2.667,2.333,4.0,4.0,3.533,63.3,4.0
R01236,Customer Service,PL,EMEA,Men,18-29,Individual contributor,1-2 years,Hybrid,4.0,3.333,3.667,2.667,4.667,3.667,66.7,4.0
R01237,Customer Service,PL,EMEA,Men,18-29,Team lead,6-10 years,Onsite,4.333,4.0,3.0,3.0,4.667,3.8,70.0,3.667
R01238,Customer Service,PL,EMEA,Men,30-39,Individual contributor,3-5 years,Onsite,4.0,4.0,3.333,3.0,5.0,3.867,71.7,4.0
R01239,Customer Service,PL,EMEA,Women,40-49,Team lead,6-10 years,Onsite,4.0,4.667,3.333,2.0,4.0,3.6,65.0,4.333
R01240,Customer Service,PL,EMEA,Women,30-39,Individual contributor,10 years +,Onsite,3.333,4.0,3.0,2.667,5.0,3.6,65.0,3.0
R01241,Customer Service,PL,EMEA,Men,30-39,Individual contributor,3-5 years,Onsite,3.667,3.667,5.0,4.333,2.667,3.867,71.7,3.667
R01242,Customer Service,PL,EMEA,Men,30-39,Team lead,3-5 years,Onsite,3.333,4.667,3.333,4.0,4.667,4.0,75.0,3.667
R01243,Customer Service,PL,EMEA,Non-binary / self-described,60+,Individual contributor,3-5 years,Onsite,2.333,4.0,2.667,3.0,3.667,3.133,53.3,3.0
R01244,Customer Service,PL,EMEA,Men,50-59,Individual contributor,3-5 years,Onsite,3.333,4.333,4.0,3.667,3.333,3.733,68.3,3.667
R01245,Customer Service,PL,EMEA,Men,18-29,Team lead,3-5 years,Onsite,4.0,4.0,4.0,3.333,3.667,3.8,70.0,3.0
R01246,Customer Service,IN,APAC,Men,40-49,Team lead,6-10 years,Onsite,4.0,2.667,3.667,3.333,3.667,3.467,61.7,4.333
R01247,Customer Service,IN,APAC,Men,30-39,Team lead,3-5 years,Onsite,4.667,4.0,3.667,3.333,4.667,4.067,76.7,2.667
R01248,Customer Service,IN,APAC,Women,30-39,Individual contributor,3-5 years,Onsite,2.667,3.333,2.333,2.333,2.667,2.667,41.7,1.667
R01249,Customer Service,IN,APAC,Men,30-39,Individual contributor,6-10 years,Onsite,2.667,4.0,3.333,4.0,3.667,3.533,63.3,3.333
R01254,Customer Service,IN,APAC,Men,18-29,Team lead,3-5 years,Onsite,5.0,3.0,4.0,2.667,3.333,3.6,65.0,3.667
R01255,Customer Service,IN,APAC,Women,50-59,Individual contributor,3-5 years,Onsite,3.333,3.333,2.333,4.0,3.0,3.2,55.0,2.333
R01257,Customer Service,IN,APAC,Women,40-49,Individual contributor,6-10 years,Onsite,2.0,2.333,2.667,3.0,3.0,2.6,40.0,3.667
R01260,Customer Service,IN,APAC,Men,30-39,Individual contributor,1-2 years,Hybrid,4.667,2.333,4.667,4.667,2.667,3.8,70.0,3.333
R01261,Customer Service,PL,EMEA,Women,18-29,Manager,10 years +,Onsite,4.667,4.333,2.333,3.667,5.0,4.0,75.0,4.333
R01262,Customer Service,PL,EMEA,Women,18-29,Individual contributor,3-5 years,Onsite,2.333,4.333,3.333,3.667,3.0,3.333,58.3,3.0
R01265,Customer Service,PL,EMEA,Women,40-49,Individual contributor,3-5 years,Remote,3.667,4.0,3.0,2.333,4.667,3.533,63.3,3.0
R01266,Customer Service,PL,EMEA,Women,30-39,Individual contributor,3-5 years,Onsite,3.333,3.667,3.0,4.333,2.333,3.333,58.3,4.0
R01267,Customer Service,PL,EMEA,Men,18-29,Manager,10 years +,Onsite,3.0,4.0,3.0,3.0,4.0,3.4,60.0,3.0
R01268,Customer Service,PL,EMEA,Women,50-59,Individual contributor,10 years +,Onsite,5.0,4.333,2.667,4.0,3.667,3.933,73.3,4.333
R01269,Customer Service,PL,EMEA,Women,30-39,Individual contributor,6-10 years,Onsite,2.667,3.0,4.667,3.667,4.667,3.733,68.3,4.0
R01270,Customer Service,PL,EMEA,Men,40-49,Individual contributor,6-10 years,Onsite,3.667,3.667,4.667,3.0,2.667,3.533,63.3,3.667
R01271,Customer Service,PL,EMEA,Men,30-39,Individual contributor,10 years +,Onsite,3.333,5.0,4.0,3.0,3.667,3.8,70.0,4.0
R01276,Customer Service,PL,EMEA,Women,18-29,Team lead,3-5 years,Hybrid,4.0,3.667,3.667,3.667,3.667,3.733,68.3,4.0
R01277,Customer Service,PL,EMEA,Men,40-49,Individual contributor,< 1 year,Onsite,5.0,4.667,3.667,2.667,5.0,4.2,80.0,4.0
R01278,Customer Service,PL,EMEA,Non-binary / self-described,40-49,Team lead,10 years +,Onsite,4.0,3.333,3.333,4.333,4.0,3.8,70.0,4.0
R01279,Customer Service,PL,EMEA,Women,60+,Individual contributor,6-10 years,Onsite,3.667,3.333,3.667,4.667,4.0,3.867,71.7,4.333
R01280,Customer Service,PL,EMEA,Women,50-59,Individual contributor,3-5 years,Hybrid,2.667,3.667,4.333,4.0,3.667,3.667,66.7,4.667
R01282,Customer Service,PL,EMEA,Men,30-39,Manager,6-10 years,Onsite,5.0,4.0,3.333,4.0,4.667,4.2,80.0,3.667
R01284,Customer Service,PL,EMEA,Men,18-29,Manager,6-10 years,Onsite,4.667,3.667,2.0,3.333,4.667,3.667,66.7,3.0
R01285,Customer Service,PL,EMEA,Women,40-49,Manager,3-5 years,Onsite,4.333,5.0,4.333,2.667,4.0,4.067,76.7,3.333
R01286,Customer Service,PL,EMEA,Women,30-39,Manager,6-10 years,Hybrid,3.667,4.333,3.0,3.0,4.667,3.733,68.3,3.667
R01292,Customer Service,PL,EMEA,Men,18-29,Individual contributor,3-5 years,Hybrid,3.667,2.333,3.667,1.667,4.0,3.067,51.7,3.333
R01293,Customer Service,PL,EMEA,Men,18-29,Individual contributor,< 1 year,Remote,3.0,2.667,3.0,4.0,3.667,3.267,56.7,3.667
R01294,Customer Service,PL,EMEA,Women,18-29,Individual contributor,6-10 years,Remote,4.333,2.667,2.667,3.333,4.333,3.467,61.7,3.333
R01296,Customer Service,IN,APAC,Women,30-39,Individual contributor,3-5 years,Onsite,4.667,4.0,3.0,3.0,3.667,3.667,66.7,3.333
R01301,Customer Service,IN,APAC,Women,30-39,Individual contributor,< 1 year,Hybrid,4.667,2.333,4.0,4.667,4.333,4.0,75.0,4.333
R01302,Customer Service,IN,APAC,Men,30-39,Team lead,1-2 years,Onsite,3.0,2.333,2.667,4.333,2.0,2.867,46.7,4.0
R01304,Customer Service,IN,APAC,Women,18-29,Manager,6-10 years,Onsite,3.667,3.667,2.667,4.0,4.0,3.6,65.0,4.0
R01305,Customer Service,IN,APAC,Women,40-49,Senior leader,1-2 years,Onsite,3.0,3.333,2.333,3.667,4.0,3.267,56.7,3.333
R01306,Customer Service,IN,APAC,Women,18-29,Individual contributor,< 1 year,Onsite,3.0,3.667,5.0,3.667,2.667,3.6,65.0,3.333
R01307,Customer Service,IN,APAC,Women,60+,Individual contributor,6-10 years,Onsite,2.667,2.333,4.0,3.333,2.0,2.867,46.7,3.667
R01309,Customer Service,IN,APAC,Women,60+,Individual contributor,3-5 years,Hybrid,3.667,1.667,1.0,4.333,3.0,2.733,43.3,3.333
R01310,Customer Service,IN,APAC,Men,40-49,Individual contributor,1-2 years,Onsite,4.667,2.667,3.333,2.0,3.333,3.2,55.0,3.333
R01311,Customer Service,IN,APAC,Women,18-29,Individual contributor,10 years +,Onsite,4.0,3.0,2.667,4.667,2.333,3.333,58.3,3.0
R01312,Customer Service,IN,APAC,Non-binary / self-described,40-49,Individual contributor,< 1 year,Hybrid,4.667,4.667,4.0,3.667,2.0,3.8,70.0,4.333
R01314,Customer Service,IN,APAC,Men,40-49,Individual contributor,1-2 years,Onsite,3.0,5.0,3.333,2.0,4.0,3.467,61.7,4.667
R01315,Customer Service,IN,APAC,Men,50-59,Manager,10 years +,Onsite,5.0,4.333,2.333,2.667,3.667,3.6,65.0,4.333
R01316,Customer Service,IN,APAC,Men,50-59,Individual contributor,10 years +,Onsite,4.0,4.0,2.0,2.333,4.0,3.267,56.7,2.667
R01317,Customer Service,IN,APAC,Women,18-29,Individual contributor,< 1 year,Hybrid,3.333,3.667,1.667,5.0,2.667,3.267,56.7,4.667
R01318,Customer Service,IN,APAC,Women,18-29,Team lead,6-10 years,Onsite,5.0,3.333,4.333,4.0,3.667,4.067,76.7,3.333
R01321,Customer Service,IN,APAC,Women,40-49,Individual contributor,1-2 years,Onsite,4.333,2.667,3.333,3.0,2.333,3.133,53.3,3.667
R01322,Customer Service,IN,APAC,Women,30-39,Individual contributor,1-2 years,Remote,5.0,3.667,2.333,2.667,3.0,3.333,58.3,3.667
R01323,Customer Service,IN,APAC,Women,30-39,Individual contributor,3-5 years,Onsite,3.333,3.667,1.667,3.0,3.0,2.933,48.3,2.667
R01324,Customer Service,IN,APAC,Women,50-59,Team lead,3-5 years,Onsite,2.333,4.0,4.333,2.0,3.0,3.133,53.3,4.0
R01325,Customer Service,IN,APAC,Men,40-49,Individual contributor,3-5 years,Onsite,3.667,3.0,2.0,3.0,3.333,3.0,50.0,2.667
R01327,Customer Service,IN,APAC,Men,18-29,Individual contributor,3-5 years,Onsite,2.667,3.0,2.667,3.667,2.667,2.933,48.3,2.333
R01328,Customer Service,IN,APAC,Men,40-49,Individual contributor,3-5 years,Hybrid,3.0,3.0,2.333,3.667,2.333,2.867,46.7,3.333
R01330,Customer Service,IN,APAC,Women,30-39,Individual contributor,1-2 years,Onsite,4.0,2.667,3.667,3.333,3.333,3.4,60.0,3.333
R01331,Customer Service,IN,APAC,Men,50-59,Individual contributor,1-2 years,Hybrid,3.333,4.667,3.333,3.333,2.667,3.467,61.7,3.667
R01332,Customer Service,PL,EMEA,Men,50-59,Individual contributor,10 years +,Onsite,3.667,4.333,4.333,3.0,2.333,3.533,63.3,3.333
R01333,Customer Service,PL,EMEA,Non-binary / self-described,18-29,Individual contributor,6-10 years,Onsite,4.333,2.333,3.667,2.0,1.667,2.8,45.0,3.0
R01334,Customer Service,PL,EMEA,Men,18-29,Individual contributor,< 1 year,Onsite,2.667,4.333,3.333,3.0,2.667,3.2,55.0,3.667
R01335,Customer Service,PL,EMEA,Women,40-49,Individual contributor,10 years +,Onsite,4.0,4.0,3.667,1.667,3.0,3.267,56.7,2.333
R01337,Customer Service,PL,EMEA,Men,18-29,Individual contributor,3-5 years,Onsite,3.333,3.333,2.667,4.0,2.667,3.2,55.0,4.333
R01340,Customer Service,PL,EMEA,Men,30-39,Individual contributor,3-5 years,Onsite,3.667,3.333,1.667,3.667,3.0,3.067,51.7,3.667
R01343,Customer Service,PL,EMEA,Men,50-59,Individual contributor,3-5 years,Onsite,2.0,3.0,5.0,3.0,2.0,3.0,50.0,2.667
R01344,Customer Service,PL,EMEA,Women,40-49,Team lead,< 1 year,Onsite,4.333,4.667,3.667,3.333,2.667,3.733,68.3,3.333
R01345,Customer Service,PL,EMEA,Women,50-59,Individual contributor,6-10 years,Remote,4.333,4.0,2.667,3.667,2.333,3.4,60.0,4.333
R01347,Customer Service,PL,EMEA,Men,18-29,Individual contributor,< 1 year,Hybrid,4.0,4.333,3.0,3.333,4.333,3.8,70.0,5.0
R01348,Customer Service,PL,EMEA,Men,50-59,Individual contributor,3-5 years,Remote,4.0,3.667,2.667,1.0,3.0,2.867,46.7,3.333
R01349,Customer Service,PL,EMEA,Men,40-49,Individual contributor,10 years +,Onsite,3.0,4.0,3.0,3.0,2.667,3.133,53.3,2.333
R01350,Customer Service,PL,EMEA,Women,30-39,Manager,3-5 years,Onsite,4.667,4.667,3.0,4.0,1.667,3.6,65.0,3.667
R01351,Customer Service,PL,EMEA,Men,40-49,Individual contributor,< 1 year,Onsite,4.0,4.0,3.667,3.667,3.333,3.733,68.3,3.0
R01352,Customer Service,PL,EMEA,Men,18-29,Individual contributor,< 1 year,Hybrid,4.667,4.667,3.667,2.667,3.333,3.8,70.0,4.0
R01353,Customer Service,PL,EMEA,Women,18-29,Team lead,3-5 years,Onsite,3.667,3.667,3.333,3.333,3.667,3.533,63.3,3.0
R01354,Customer Service,PL,EMEA,Women,50-59,Manager,6-10 years,Onsite,4.333,3.0,3.0,3.333,3.667,3.467,61.7,3.0
R01355,Customer Service,PL,EMEA,Men,30-39,Individual contributor,1-2 years,Onsite,3.667,4.0,2.333,3.333,3.667,3.4,60.0,3.667
R01356,Customer Service,PL,EMEA,Men,30-39,Individual contributor,< 1 year,Onsite,2.333,4.667,3.333,3.0,2.333,3.133,53.3,4.0
R01357,Customer Service,PL,EMEA,Men,40-49,Individual contributor,10 years +,Onsite,4.0,3.667,3.667,3.667,2.0,3.4,60.0,2.667
R01358,Customer Service,PL,EMEA,Men,30-39,Individual contributor,3-5 years,Onsite,4.0,2.0,4.0,3.0,3.667,3.333,58.3,3.667
R01363,Customer Service,PL,EMEA,Women,18-29,Individual contributor,3-5 years,Onsite,2.667,3.0,2.0,2.0,3.0,2.533,38.3,3.333
R01364,Customer Service,PL,EMEA,Women,18-29,Individual contributor,1-2 years,Remote,4.0,4.667,1.0,4.0,3.0,3.333,58.3,3.0
R01366,Customer Service,PL,EMEA,Women,50-59,Team lead,6-10 years,Onsite,3.333,4.667,3.0,3.333,1.667,3.2,55.0,2.667
R01367,Customer Service,PL,EMEA,Men,30-39,Team lead,3-5 years,Onsite,4.333,4.0,2.333,2.667,3.333,3.333,58.3,2.667
R01368,Customer Service,US,North America,Men,40-49,Individual contributor,6-10 years,Onsite,4.333,3.667,3.333,2.333,4.0,3.533,63.3,4.0
R01369,Customer Service,US,North America,Women,40-49,Individual contributor,10 years +,Onsite,4.667,1.0,4.333,3.667,2.0,3.133,53.3,3.0
R01371,Customer Service,US,North America,Women,40-49,Senior leader,1-2 years,Onsite,4.667,4.333,4.667,3.667,3.333,4.133,78.3,3.333
R01372,Customer Service,US,North America,Men,18-29,Individual contributor,3-5 years,Onsite,3.667,3.667,2.667,2.667,3.0,3.133,53.3,4.333
R01373,Customer Service,US,North America,Women,18-29,Team lead,10 years +,Onsite,3.667,2.333,2.667,3.0,2.333,2.8,45.0,3.667
R01374,Customer Service,US,North America,Women,30-39,Manager,3-5 years,Hybrid,2.333,3.667,3.667,2.0,3.333,3.0,50.0,4.0
R01375,Customer Service,US,North America,Women,30-39,Team lead,1-2 years,Onsite,3.667,4.333,4.0,4.0,2.667,3.733,68.3,3.667
R01377,Customer Service,US,North America,Men,50-59,Team lead,10 years +,Onsite,5.0,3.333,2.667,3.667,5.0,3.933,73.3,2.667
R01378,Customer Service,US,North America,Men,60+,Team lead,6-10 years,Hybrid,4.333,5.0,3.0,4.667,3.333,4.067,76.7,3.333
R01379,Customer Service,US,North America,Men,40-49,Individual contributor,< 1 year,Onsite,3.667,3.667,4.333,4.333,4.0,4.0,75.0,3.333
R01380,Customer Service,US,North America,Non-binary / self-described,40-49,Individual contributor,3-5 years,Onsite,4.0,4.333,2.0,3.333,3.333,3.4,60.0,2.667
R01381,Customer Service,US,North America,Women,30-39,Individual contributor,1-2 years,Onsite,2.667,2.667,4.333,2.0,3.0,2.933,48.3,3.0
R01382,Customer Service,US,North America,Women,18-29,Individual contributor,1-2 years,Onsite,4.0,3.667,3.333,4.0,2.667,3.533,63.3,3.0
R01383,Customer Service,US,North America,Women,50-59,Manager,< 1 year,Onsite,4.667,5.0,4.333,4.333,4.667,4.6,90.0,4.0
R01385,Customer Service,US,North America,Non-binary / self-described,50-59,Individual contributor,3-5 years,Remote,3.0,2.0,3.333,3.333,3.333,3.0,50.0,3.667
R01386,Customer Service,US,North America,Men,40-49,Senior leader,3-5 years,Onsite,4.0,2.667,4.333,3.333,4.667,3.8,70.0,3.667
R01388,Customer Service,US,North America,Women,18-29,Team lead,1-2 years,Onsite,3.333,1.667,2.667,3.667,3.333,2.933,48.3,3.333
R01389,Customer Service,US,North America,Women,50-59,Individual contributor,3-5 years,Onsite,4.667,4.0,3.0,4.0,4.0,3.933,73.3,4.0
R01390,Customer Service,US,North America,Men,60+,Manager,3-5 years,Hybrid,4.0,3.333,3.667,4.0,3.0,3.6,65.0,3.333
R01391,Customer Service,PL,EMEA,Non-binary / self-described,40-49,Individual contributor,6-10 years,Onsite,4.0,3.667,3.0,2.333,2.667,3.133,53.3,3.0
R01392,Customer Service,PL,EMEA,Men,40-49,Individual contributor,1-2 years,Onsite,3.667,4.333,2.667,2.0,2.333,3.0,50.0,2.667
R01393,Customer Service,PL,EMEA,Men,40-49,Individual contributor,6-10 years,Hybrid,2.667,4.333,4.0,4.0,2.0,3.4,60.0,3.333
R01394,Customer Service,PL,EMEA,Women,40-49,Individual contributor,6-10 years,Onsite,3.667,3.667,2.667,3.0,2.333,3.067,51.7,3.0
R01395,Customer Service,PL,EMEA,Men,40-49,Team lead,< 1 year,Onsite,4.667,4.0,2.667,4.667,2.0,3.6,65.0,3.333
R01396,Customer Service,PL,EMEA,Women,50-59,Individual contributor,1-2 years,Remote,2.333,5.0,4.0,3.0,4.0,3.667,66.7,3.667
R01397,Customer Service,PL,EMEA,Women,40-49,Individual contributor,6-10 years,Onsite,5.0,3.667,3.333,4.0,3.0,3.8,70.0,4.0
R01398,Customer Service,PL,EMEA,Women,50-59,Individual contributor,10 years +,Onsite,3.667,5.0,2.0,1.667,2.667,3.0,50.0,2.667
R01399,Customer Service,PL,EMEA,Women,50-59,Team lead,1-2 years,Onsite,3.667,1.667,4.333,3.667,4.0,3.467,61.7,3.0
R01401,Customer Service,PL,EMEA,Women,40-49,Senior leader,1-2 years,Onsite,4.333,4.0,4.667,4.0,2.667,3.933,73.3,3.0
R01403,Customer Service,PL,EMEA,Women,18-29,Individual contributor,1-2 years,Onsite,4.333,4.333,2.0,2.667,3.333,3.333,58.3,3.667
R01404,Customer Service,PL,EMEA,Non-binary / self-described,50-59,Individual contributor,10 years +,Onsite,3.333,3.667,2.667,4.333,1.333,3.067,51.7,2.333
R01405,Customer Service,PL,EMEA,Women,40-49,Individual contributor,3-5 years,Onsite,4.667,2.0,2.0,2.667,2.0,2.667,41.7,3.333
R01406,Customer Service,PL,EMEA,Women,30-39,Individual contributor,10 years +,Onsite,2.333,3.333,2.667,3.0,3.667,3.0,50.0,2.667
R01407,Customer Service,PL,EMEA,Men,30-39,Team lead,6-10 years,Onsite,4.667,4.667,3.0,3.667,1.667,3.533,63.3,3.667
R01409,Customer Service,PL,EMEA,Women,30-39,Individual contributor,1-2 years,Onsite,3.667,4.0,4.0,3.333,3.0,3.6,65.0,3.0
R01411,Customer Service,PL,EMEA,Men,40-49,Senior leader,1-2 years,Onsite,3.667,5.0,4.0,3.667,4.667,4.2,80.0,5.0
R01413,Customer Service,PL,EMEA,Men,50-59,Individual contributor,1-2 years,Onsite,3.667,4.333,2.333,4.333,2.333,3.4,60.0,3.333
R01414,Customer Service,PL,EMEA,Men,18-29,Individual contributor,3-5 years,Onsite,1.333,3.667,1.333,2.0,1.667,2.0,25.0,2.333
R01415,Customer Service,CA,North America,Men,18-29,Individual contributor,< 1 year,Onsite,3.667,4.333,4.333,4.0,4.333,4.133,78.3,3.667
R01416,Customer Service,CA,North America,Women,18-29,Individual contributor,< 1 year,Hybrid,5.0,5.0,4.667,4.0,4.667,4.667,91.7,4.333
