response_id,team_id,department,country,region,gender_group,age_band,job_level,tenure_band,work_model,shift_worker,responded,submitted_date,enps,bel_01,bel_02,bel_03,voi_01,voi_02,voi_03,psy_01,psy_02,psy_03,fair_01,fair_02,fair_03,ldr_01,ldr_02,ldr_03,inc_out_01,inc_out_02,inc_out_03
R01295,T054,Customer Service,IN,APAC,Non-binary / self-described,30-39,Individual contributor,< 1 year,Onsite,0,0,,,,,,,,,,,,,,,,,,,,
R01296,T054,Customer Service,IN,APAC,Women,30-39,Individual contributor,3-5 years,Onsite,1,1,2026-05-22,7,5,5,4,4,4,4,4,1,4,2,3,4,4,4,3,4,3,3
R01297,T054,Customer Service,IN,APAC,Men,18-29,Individual contributor,6-10 years,Onsite,0,0,,,,,,,,,,,,,,,,,,,,
R01298,T054,Customer Service,IN,APAC,Men,30-39,Individual contributor,3-5 years,Onsite,1,0,,,,,,,,,,,,,,,,,,,,
R01299,T054,Customer Service,IN,APAC,Men,40-49,Individual contributor,1-2 years,Onsite,1,0,,,,,,,,,,,,,,,,,,,,
R01300,T054,Customer Service,IN,APAC,Women,30-39,Individual contributor,10 years +,Hybrid,0,0,,,,,,,,,,,,,,,,,,,,
R01301,T054,Customer Service,IN,APAC,Women,30-39,Individual contributor,< 1 year,Hybrid,0,1,2026-05-04,9,4,5,5,2,3,2,4,4,4,5,5,4,4,4,5,5,4,4
R01302,T054,Customer Service,IN,APAC,Men,30-39,Team lead,1-2 years,Onsite,1,1,2026-05-18,9,2,4,3,2,2,3,2,2,4,5,3,5,2,2,2,4,3,5
R01303,T054,Customer Service,IN,APAC,Women,30-39,Individual contributor,< 1 year,Hybrid,0,0,,,,,,,,,,,,,,,,,,,,
R01304,T054,Customer Service,IN,APAC,Women,18-29,Manager,6-10 years,Onsite,0,1,2026-05-04,8,4,4,3,4,4,3,3,2,3,4,3,5,4,4,4,4,3,5
R01305,T054,Customer Service,IN,APAC,Women,40-49,Senior leader,1-2 years,Onsite,0,1,2026-05-09,6,3,3,3,3,4,3,2,2,3,3,4,4,4,4,4,3,4,3
R01306,T054,Customer Service,IN,APAC,Women,18-29,Individual contributor,< 1 year,Onsite,0,1,2026-05-08,8,2,4,3,4,3,4,5,5,5,4,3,4,3,3,2,4,4,2
R01307,T054,Customer Service,IN,APAC,Women,60+,Individual contributor,6-10 years,Onsite,0,1,2026-05-16,6,3,2,3,2,3,2,5,3,4,4,2,4,2,3,1,3,4,4
R01308,T054,Customer Service,IN,APAC,Men,50-59,Team lead,1-2 years,Onsite,0,0,,,,,,,,,,,,,,,,,,,,
R01309,T054,Customer Service,IN,APAC,Women,60+,Individual contributor,3-5 years,Hybrid,0,1,2026-05-21,6,4,3,4,1,2,2,1,1,1,4,5,4,3,3,3,3,4,3
R01310,T054,Customer Service,IN,APAC,Men,40-49,Individual contributor,1-2 years,Onsite,0,1,2026-05-22,7,5,4,5,2,3,3,3,3,4,2,1,3,2,5,3,4,3,3
R01311,T054,Customer Service,IN,APAC,Women,18-29,Individual contributor,10 years +,Onsite,0,1,2026-05-15,7,5,4,3,3,3,3,3,2,3,5,4,5,3,2,2,3,4,2
R01312,T054,Customer Service,IN,APAC,Non-binary / self-described,40-49,Individual contributor,< 1 year,Hybrid,0,1,2026-05-19,8,4,5,5,5,4,5,4,4,4,4,4,3,3,1,2,4,4,5
R01313,T054,Customer Service,IN,APAC,Women,40-49,Individual contributor,3-5 years,Onsite,0,0,,,,,,,,,,,,,,,,,,,,
R01314,T054,Customer Service,IN,APAC,Men,40-49,Individual contributor,1-2 years,Onsite,1,1,2026-05-15,10,2,4,3,5,5,5,3,3,4,2,2,2,4,4,4,5,5,4
R01315,T054,Customer Service,IN,APAC,Men,50-59,Manager,10 years +,Onsite,1,1,2026-05-16,9,5,5,5,5,4,4,2,2,3,4,2,2,4,4,3,4,4,5
R01316,T054,Customer Service,IN,APAC,Men,50-59,Individual contributor,10 years +,Onsite,0,1,2026-05-05,5,4,5,3,4,4,4,2,2,2,2,2,3,4,4,4,3,2,3
R01317,T054,Customer Service,IN,APAC,Women,18-29,Individual contributor,< 1 year,Hybrid,0,1,2026-05-17,6,3,4,3,4,4,3,2,1,2,5,5,5,2,3,3,5,4,5
R01318,T054,Customer Service,IN,APAC,Women,18-29,Team lead,6-10 years,Onsite,1,1,2026-05-22,8,5,5,5,3,4,3,4,4,5,4,4,4,3,4,4,5,2,3
R01319,T054,Customer Service,IN,APAC,Men,50-59,Individual contributor,1-2 years,Onsite,0,0,,,,,,,,,,,,,,,,,,,,
R01320,T054,Customer Service,IN,APAC,Women,30-39,Individual contributor,3-5 years,Hybrid,0,0,,,,,,,,,,,,,,,,,,,,
R01321,T054,Customer Service,IN,APAC,Women,40-49,Individual contributor,1-2 years,Onsite,1,1,2026-05-16,10,5,4,4,3,3,2,3,3,4,4,2,3,2,2,3,4,3,4
R01322,T054,Customer Service,IN,APAC,Women,30-39,Individual contributor,1-2 years,Remote,0,1,2026-05-07,9,5,5,5,3,4,4,2,3,2,2,3,3,4,3,2,4,3,4
R01323,T054,Customer Service,IN,APAC,Women,30-39,Individual contributor,3-5 years,Onsite,0,1,2026-05-11,5,3,4,3,4,4,3,1,1,3,3,2,4,4,3,2,3,3,2
R01324,T054,Customer Service,IN,APAC,Women,50-59,Team lead,3-5 years,Onsite,1,1,2026-05-06,8,2,2,3,4,4,4,4,4,5,2,2,2,3,3,3,4,4,4
R01325,T054,Customer Service,IN,APAC,Men,40-49,Individual contributor,3-5 years,Onsite,0,1,2026-05-04,7,3,4,4,3,3,3,2,2,2,3,3,3,4,3,3,3,3,2
R01326,T054,Customer Service,IN,APAC,Women,18-29,Individual contributor,3-5 years,Onsite,1,0,,,,,,,,,,,,,,,,,,,,
R01327,T054,Customer Service,IN,APAC,Men,18-29,Individual contributor,3-5 years,Onsite,1,1,2026-05-16,6,3,2,3,3,3,3,3,2,3,4,3,4,3,2,3,3,3,1
R01328,T054,Customer Service,IN,APAC,Men,40-49,Individual contributor,3-5 years,Hybrid,0,1,2026-05-15,9,3,3,3,2,3,4,2,2,3,3,3,5,2,3,2,3,4,3
R01329,T054,Customer Service,IN,APAC,Men,40-49,Individual contributor,6-10 years,Onsite,1,0,,,,,,,,,,,,,,,,,,,,
R01330,T054,Customer Service,IN,APAC,Women,30-39,Individual contributor,1-2 years,Onsite,1,1,2026-05-05,7,5,4,3,2,2,4,3,4,4,3,4,3,3,3,4,4,3,3
R01331,T054,Customer Service,IN,APAC,Men,50-59,Individual contributor,1-2 years,Hybrid,0,1,2026-05-18,5,4,3,3,5,4,5,3,4,3,3,3,4,3,3,2,3,4,4
R01332,T055,Customer Service,PL,EMEA,Men,50-59,Individual contributor,10 years +,Onsite,0,1,2026-05-20,6,4,4,3,4,5,4,4,5,4,3,3,3,2,2,3,3,4,3
R01333,T055,Customer Service,PL,EMEA,Non-binary / self-described,18-29,Individual contributor,6-10 years,Onsite,1,1,2026-05-15,6,4,4,5,3,2,2,3,4,4,2,2,2,2,1,2,4,3,2
R01334,T055,Customer Service,PL,EMEA,Men,18-29,Individual contributor,< 1 year,Onsite,0,1,2026-05-16,6,4,2,2,4,4,5,3,4,3,3,3,3,3,2,3,4,3,4
R01335,T055,Customer Service,PL,EMEA,Women,40-49,Individual contributor,10 years +,Onsite,1,1,2026-05-12,6,5,3,4,5,3,4,4,3,4,2,2,1,4,3,2,2,3,2
R01336,T055,Customer Service,PL,EMEA,Men,30-39,Team lead,6-10 years,Onsite,1,0,,,,,,,,,,,,,,,,,,,,
R01337,T055,Customer Service,PL,EMEA,Men,18-29,Individual contributor,3-5 years,Onsite,1,1,2026-05-16,9,4,3,3,2,4,4,3,3,2,4,3,5,4,2,2,5,5,3
R01338,T055,Customer Service,PL,EMEA,Men,30-39,Individual contributor,6-10 years,Hybrid,0,0,,,,,,,,,,,,,,,,,,,,
R01339,T055,Customer Service,PL,EMEA,Women,40-49,Team lead,1-2 years,Onsite,1,0,,,,,,,,,,,,,,,,,,,,
R01340,T055,Customer Service,PL,EMEA,Men,30-39,Individual contributor,3-5 years,Onsite,1,1,2026-05-15,7,4,4,3,2,4,4,2,1,2,4,3,4,4,3,2,3,5,3
R01341,T055,Customer Service,PL,EMEA,Women,18-29,Individual contributor,1-2 years,Onsite,1,0,,,,,,,,,,,,,,,,,,,,
R01342,T055,Customer Service,PL,EMEA,Women,18-29,Individual contributor,1-2 years,Hybrid,0,0,,,,,,,,,,,,,,,,,,,,
R01343,T055,Customer Service,PL,EMEA,Men,50-59,Individual contributor,3-5 years,Onsite,1,1,2026-05-08,6,1,2,3,3,3,3,5,5,5,3,2,4,1,4,1,3,3,2
R01344,T055,Customer Service,PL,EMEA,Women,40-49,Team lead,< 1 year,Onsite,0,1,2026-05-16,7,5,4,4,5,4,5,3,4,4,3,3,4,3,2,3,3,4,3
R01345,T055,Customer Service,PL,EMEA,Women,50-59,Individual contributor,6-10 years,Remote,0,1,2026-05-17,6,5,4,4,3,5,4,2,2,4,4,4,3,3,2,2,4,5,4
R01346,T055,Customer Service,PL,EMEA,Men,30-39,Individual contributor,6-10 years,Onsite,1,0,,,,,,,,,,,,,,,,,,,,
R01347,T055,Customer Service,PL,EMEA,Men,18-29,Individual contributor,< 1 year,Hybrid,0,1,2026-05-22,7,5,4,3,4,4,5,3,3,3,4,3,3,5,4,4,5,5,5
R01348,T055,Customer Service,PL,EMEA,Men,50-59,Individual contributor,3-5 years,Remote,0,1,2026-05-15,8,4,4,4,4,3,4,3,2,3,1,1,1,3,3,3,3,3,4
R01349,T055,Customer Service,PL,EMEA,Men,40-49,Individual contributor,10 years +,Onsite,0,1,2026-05-14,8,2,4,3,5,4,3,3,2,4,3,3,3,3,3,2,2,3,2
R01350,T055,Customer Service,PL,EMEA,Women,30-39,Manager,3-5 years,Onsite,1,1,2026-05-10,8,5,5,4,5,4,5,3,4,2,4,4,4,2,1,2,4,4,3
R01351,T055,Customer Service,PL,EMEA,Men,40-49,Individual contributor,< 1 year,Onsite,0,1,2026-05-08,6,3,5,4,4,4,4,3,4,4,3,4,4,3,4,3,3,3,3
R01352,T055,Customer Service,PL,EMEA,Men,18-29,Individual contributor,< 1 year,Hybrid,0,1,2026-05-05,7,5,4,5,4,5,5,3,4,4,1,3,4,3,4,3,4,5,3
R01353,T055,Customer Service,PL,EMEA,Women,18-29,Team lead,3-5 years,Onsite,0,1,2026-05-15,6,4,4,3,4,3,4,3,3,4,3,2,5,4,3,4,3,3,3
R01354,T055,Customer Service,PL,EMEA,Women,50-59,Manager,6-10 years,Onsite,1,1,2026-05-04,9,5,4,4,3,4,2,3,3,3,3,3,4,4,4,3,3,3,3
R01355,T055,Customer Service,PL,EMEA,Men,30-39,Individual contributor,1-2 years,Onsite,0,1,2026-05-09,9,3,4,4,4,4,4,3,2,2,3,4,3,4,3,4,4,4,3
R01356,T055,Customer Service,PL,EMEA,Men,30-39,Individual contributor,< 1 year,Onsite,1,1,2026-05-06,8,2,2,3,4,5,5,4,3,3,3,3,3,2,3,2,4,4,4
R01357,T055,Customer Service,PL,EMEA,Men,40-49,Individual contributor,10 years +,Onsite,1,1,2026-05-15,6,4,4,4,4,3,4,4,3,4,3,4,4,2,2,2,3,2,3
R01358,T055,Customer Service,PL,EMEA,Men,30-39,Individual contributor,3-5 years,Onsite,1,1,2026-05-05,8,4,5,3,1,3,2,4,4,4,4,2,3,3,5,3,4,5,2
R01359,T055,Customer Service,PL,EMEA,Women,18-29,Individual contributor,3-5 years,Hybrid,0,0,,,,,,,,,,,,,,,,,,,,
R01360,T055,Customer Service,PL,EMEA,Women,30-39,Individual contributor,10 years +,Hybrid,0,0,,,,,,,,,,,,,,,,,,,,
R01361,T055,Customer Service,PL,EMEA,Men,50-59,Individual contributor,1-2 years,Onsite,0,0,,,,,,,,,,,,,,,,,,,,
R01362,T055,Customer Service,PL,EMEA,Men,30-39,Team lead,3-5 years,Remote,0,0,,,,,,,,,,,,,,,,,,,,
R01363,T055,Customer Service,PL,EMEA,Women,18-29,Individual contributor,3-5 years,Onsite,1,1,2026-05-20,6,2,3,3,3,3,3,2,2,2,3,1,2,4,3,2,4,3,3
R01364,T055,Customer Service,PL,EMEA,Women,18-29,Individual contributor,1-2 years,Remote,0,1,2026-05-16,6,4,4,4,4,5,5,1,1,1,4,4,4,4,2,3,3,3,3
R01365,T055,Customer Service,PL,EMEA,Men,40-49,Individual contributor,6-10 years,Onsite,1,0,,,,,,,,,,,,,,,,,,,,
R01366,T055,Customer Service,PL,EMEA,Women,50-59,Team lead,6-10 years,Onsite,1,1,2026-05-05,8,4,3,3,5,4,5,2,4,3,4,2,4,1,2,2,3,3,2
R01367,T055,Customer Service,PL,EMEA,Men,30-39,Team lead,3-5 years,Onsite,0,1,2026-05-09,5,4,4,5,3,4,5,2,2,3,2,2,4,3,4,3,3,2,3
R01368,T056,Customer Service,US,North America,Men,40-49,Individual contributor,6-10 years,Onsite,0,1,2026-05-17,10,4,5,4,4,3,4,2,3,5,3,2,2,4,4,4,3,5,4
R01369,T056,Customer Service,US,North America,Women,40-49,Individual contributor,10 years +,Onsite,0,1,2026-05-07,7,4,5,5,1,1,1,4,4,5,4,3,4,2,2,2,3,4,2
R01370,T056,Customer Service,US,North America,Men,40-49,Individual contributor,6-10 years,Hybrid,0,0,,,,,,,,,,,,,,,,,,,,
R01371,T056,Customer Service,US,North America,Women,40-49,Senior leader,1-2 years,Onsite,1,1,2026-05-07,6,4,5,5,4,5,4,4,5,5,4,3,4,4,3,3,3,4,3
R01372,T056,Customer Service,US,North America,Men,18-29,Individual contributor,3-5 years,Onsite,0,1,2026-05-05,6,3,4,4,4,4,3,3,2,3,2,3,3,4,3,2,5,4,4
R01373,T056,Customer Service,US,North America,Women,18-29,Team lead,10 years +,Onsite,0,1,2026-05-07,5,3,3,5,2,2,3,2,2,4,2,3,4,3,2,2,4,3,4
R01374,T056,Customer Service,US,North America,Women,30-39,Manager,3-5 years,Hybrid,0,1,2026-05-16,8,3,2,2,4,3,4,3,4,4,2,2,2,3,4,3,5,4,3
R01375,T056,Customer Service,US,North America,Women,30-39,Team lead,1-2 years,Onsite,1,1,2026-05-08,9,3,4,4,4,5,4,4,4,4,5,4,3,3,3,2,4,3,4
R01376,T056,Customer Service,US,North America,Men,40-49,Individual contributor,6-10 years,Onsite,0,0,,,,,,,,,,,,,,,,,,,,
R01377,T056,Customer Service,US,North America,Men,50-59,Team lead,10 years +,Onsite,1,1,2026-05-10,5,5,5,5,3,4,3,2,3,3,4,3,4,5,5,5,3,3,2
R01378,T056,Customer Service,US,North America,Men,60+,Team lead,6-10 years,Hybrid,0,1,2026-05-15,8,4,5,4,5,5,5,2,3,4,5,5,4,3,4,3,4,2,4
R01379,T056,Customer Service,US,North America,Men,40-49,Individual contributor,< 1 year,Onsite,0,1,2026-05-16,6,4,4,3,4,3,4,4,4,5,4,4,5,4,4,4,4,3,3
R01380,T056,Customer Service,US,North America,Non-binary / self-described,40-49,Individual contributor,3-5 years,Onsite,0,1,2026-05-07,7,5,4,3,4,4,5,2,2,2,4,2,4,2,5,3,4,2,2
R01381,T056,Customer Service,US,North America,Women,30-39,Individual contributor,1-2 years,Onsite,1,1,2026-05-12,6,2,3,3,2,3,3,4,4,5,1,2,3,4,2,3,4,3,2
R01382,T056,Customer Service,US,North America,Women,18-29,Individual contributor,1-2 years,Onsite,1,1,2026-05-11,8,4,4,4,4,3,4,3,3,4,4,4,4,3,3,2,4,3,2
R01383,T056,Customer Service,US,North America,Women,50-59,Manager,< 1 year,Onsite,0,1,2026-05-22,9,5,5,4,5,5,5,4,4,5,4,5,4,5,5,4,5,4,3
R01384,T056,Customer Service,US,North America,Women,18-29,Individual contributor,3-5 years,Onsite,1,0,,,,,,,,,,,,,,,,,,,,
R01385,T056,Customer Service,US,North America,Non-binary / self-described,50-59,Individual contributor,3-5 years,Remote,0,1,2026-05-07,6,3,4,2,3,2,1,2,3,5,4,3,3,4,3,3,4,3,4
R01386,T056,Customer Service,US,North America,Men,40-49,Senior leader,3-5 years,Onsite,1,1,2026-05-10,8,4,4,4,2,3,3,5,5,3,3,3,4,4,5,5,4,3,4
R01387,T056,Customer Service,US,North America,Women,50-59,Individual contributor,< 1 year,Hybrid,0,0,,,,,,,,,,,,,,,,,,,,
R01388,T056,Customer Service,US,North America,Women,18-29,Team lead,1-2 years,Onsite,1,1,2026-05-19,8,4,3,3,1,3,1,3,2,3,4,3,4,4,4,2,2,4,4
R01389,T056,Customer Service,US,North America,Women,50-59,Individual contributor,3-5 years,Onsite,1,1,2026-05-15,9,5,5,4,4,4,4,3,2,4,4,5,3,4,4,4,4,4,4
R01390,T056,Customer Service,US,North America,Men,60+,Manager,3-5 years,Hybrid,0,1,2026-05-07,4,4,4,4,3,4,3,4,4,3,5,3,4,3,4,2,3,4,3
R01391,T057,Customer Service,PL,EMEA,Non-binary / self-described,40-49,Individual contributor,6-10 years,Onsite,0,1,2026-05-04,7,4,4,4,3,4,4,3,2,4,3,2,2,3,2,3,2,3,4
R01392,T057,Customer Service,PL,EMEA,Men,40-49,Individual contributor,1-2 years,Onsite,0,1,2026-05-13,6,3,4,4,5,3,5,3,2,3,2,2,2,2,3,2,2,3,3
R01393,T057,Customer Service,PL,EMEA,Men,40-49,Individual contributor,6-10 years,Hybrid,0,1,2026-05-04,7,3,3,2,3,5,5,4,4,4,4,4,4,2,2,2,4,4,2
R01394,T057,Customer Service,PL,EMEA,Women,40-49,Individual contributor,6-10 years,Onsite,1,1,2026-05-04,7,3,4,4,4,3,4,2,2,4,2,3,4,2,3,2,4,3,2
R01395,T057,Customer Service,PL,EMEA,Men,40-49,Team lead,< 1 year,Onsite,0,1,2026-05-18,7,4,5,5,4,4,4,2,3,3,5,4,5,2,3,1,4,2,4
R01396,T057,Customer Service,PL,EMEA,Women,50-59,Individual contributor,1-2 years,Remote,0,1,2026-05-06,7,3,3,1,5,5,5,4,4,4,3,4,2,4,4,4,4,4,3
R01397,T057,Customer Service,PL,EMEA,Women,40-49,Individual contributor,6-10 years,Onsite,1,1,2026-05-10,6,5,5,5,4,3,4,2,3,5,4,3,5,4,3,2,5,4,3
R01398,T057,Customer Service,PL,EMEA,Women,50-59,Individual contributor,10 years +,Onsite,0,1,2026-05-05,8,3,4,4,5,5,5,2,2,2,1,2,2,3,3,2,3,3,2
R01399,T057,Customer Service,PL,EMEA,Women,50-59,Team lead,1-2 years,Onsite,0,1,2026-05-07,5,4,4,3,1,2,2,4,5,4,4,3,4,5,4,3,2,3,4
R01400,T057,Customer Service,PL,EMEA,Women,40-49,Team lead,6-10 years,Hybrid,0,0,,,,,,,,,,,,,,,,,,,,
R01401,T057,Customer Service,PL,EMEA,Women,40-49,Senior leader,1-2 years,Onsite,1,1,2026-05-21,8,4,5,4,4,4,4,4,5,5,2,5,5,4,2,2,3,3,3
R01402,T057,Customer Service,PL,EMEA,Men,18-29,Individual contributor,10 years +,Hybrid,0,0,,,,,,,,,,,,,,,,,,,,
R01403,T057,Customer Service,PL,EMEA,Women,18-29,Individual contributor,1-2 years,Onsite,1,1,2026-05-12,7,4,4,5,5,5,3,2,2,2,3,3,2,4,3,3,4,4,3
R01404,T057,Customer Service,PL,EMEA,Non-binary / self-described,50-59,Individual contributor,10 years +,Onsite,0,1,2026-05-16,4,3,4,3,3,5,3,3,2,3,4,4,5,1,2,1,2,3,2
R01405,T057,Customer Service,PL,EMEA,Women,40-49,Individual contributor,3-5 years,Onsite,0,1,2026-05-16,6,4,5,5,3,2,1,1,2,3,4,2,2,2,1,3,4,4,2
R01406,T057,Customer Service,PL,EMEA,Women,30-39,Individual contributor,10 years +,Onsite,1,1,2026-05-06,5,2,2,3,4,3,3,1,3,4,2,3,4,4,4,3,3,3,2
R01407,T057,Customer Service,PL,EMEA,Men,30-39,Team lead,6-10 years,Onsite,1,1,2026-05-15,9,4,5,5,4,5,5,4,3,2,3,4,4,2,1,2,4,3,4
R01408,T057,Customer Service,PL,EMEA,Women,50-59,Manager,3-5 years,Onsite,1,0,,,,,,,,,,,,,,,,,,,,
R01409,T057,Customer Service,PL,EMEA,Women,30-39,Individual contributor,1-2 years,Onsite,0,1,2026-05-15,6,3,4,4,4,4,4,5,3,4,3,4,3,4,3,2,3,4,2
R01410,T057,Customer Service,PL,EMEA,Women,50-59,Individual contributor,3-5 years,Remote,0,0,,,,,,,,,,,,,,,,,,,,
R01411,T057,Customer Service,PL,EMEA,Men,40-49,Senior leader,1-2 years,Onsite,1,1,2026-05-12,9,4,3,4,5,5,5,4,4,4,4,4,3,5,5,4,5,5,5
R01412,T057,Customer Service,PL,EMEA,Men,30-39,Team lead,3-5 years,Onsite,0,0,,,,,,,,,,,,,,,,,,,,
R01413,T057,Customer Service,PL,EMEA,Men,50-59,Individual contributor,1-2 years,Onsite,1,1,2026-05-20,8,4,4,3,5,4,4,2,2,3,4,4,5,2,3,2,4,3,3
R01414,T057,Customer Service,PL,EMEA,Men,18-29,Individual contributor,3-5 years,Onsite,0,1,2026-05-13,5,1,2,1,4,4,3,2,1,1,1,2,3,2,2,1,3,2,2
R01415,T058,Customer Service,CA,North America,Men,18-29,Individual contributor,< 1 year,Onsite,1,1,2026-05-05,5,4,4,3,4,5,4,4,4,5,4,4,4,4,4,5,4,4,3
R01416,T058,Customer Service,CA,North America,Women,18-29,Individual contributor,< 1 year,Hybrid,0,1,2026-05-06,9,5,5,5,5,5,5,5,5,4,4,4,4,5,5,4,5,5,3
R01417,T058,Customer Service,CA,North America,Women,40-49,Individual contributor,6-10 years,Onsite,0,0,,,,,,,,,,,,,,,,,,,,
R01418,T058,Customer Service,CA,North America,Women,30-39,Individual contributor,1-2 years,Onsite,1,1,2026-05-18,9,4,3,3,5,3,4,4,5,4,4,2,3,4,4,4,3,4,3
R01419,T058,Customer Service,CA,North America,Women,60+,Individual contributor,3-5 years,Remote,0,0,,,,,,,,,,,,,,,,,,,,
R01420,T058,Customer Service,CA,North America,Women,40-49,Individual contributor,6-10 years,Onsite,0,1,2026-05-15,5,4,5,5,3,2,4,2,3,3,4,4,5,5,4,4,4,2,3
R01421,T058,Customer Service,CA,North America,Women,30-39,Individual contributor,6-10 years,Onsite,1,1,2026-05-05,5,4,4,4,4,3,4,3,3,4,5,5,4,3,4,4,3,3,3
R01422,T058,Customer Service,CA,North America,Women,18-29,Individual contributor,10 years +,Hybrid,0,1,2026-05-19,9,3,4,4,4,3,5,5,5,5,5,4,5,4,3,4,5,4,5
R01423,T058,Customer Service,CA,North America,Men,40-49,Senior leader,6-10 years,Onsite,1,1,2026-05-11,7,5,5,4,5,5,5,5,4,5,5,5,5,4,5,4,4,3,4
R01424,T058,Customer Service,CA,North America,Men,40-49,Individual contributor,6-10 years,Remote,0,1,2026-05-06,9,5,5,4,4,3,4,5,3,5,3,2,4,4,4,4,5,5,5
R01425,T058,Customer Service,CA,North America,Women,30-39,Team lead,3-5 years,Onsite,0,0,,,,,,,,,,,,,,,,,,,,
R01426,T058,Customer Service,CA,North America,Men,30-39,Individual contributor,3-5 years,Onsite,0,1,2026-05-07,10,3,4,4,3,4,1,5,5,4,2,3,4,4,5,5,5,4,4
R01427,T058,Customer Service,CA,North America,Women,40-49,Individual contributor,< 1 year,Onsite,1,0,,,,,,,,,,,,,,,,,,,,
R01428,T058,Customer Service,CA,North America,Men,40-49,Individual contributor,3-5 years,Hybrid,0,1,2026-05-04,7,4,5,4,3,3,4,5,4,5,5,4,5,5,5,4,5,5,5
R01429,T058,Customer Service,CA,North America,Men,18-29,Individual contributor,3-5 years,Onsite,0,0,,,,,,,,,,,,,,,,,,,,
R01430,T058,Customer Service,CA,North America,Women,30-39,Senior leader,6-10 years,Onsite,0,1,2026-05-15,10,5,5,4,5,5,5,4,4,4,3,2,4,5,5,5,5,5,4
R01431,T058,Customer Service,CA,North America,Women,30-39,Individual contributor,< 1 year,Onsite,1,0,,,,,,,,,,,,,,,,,,,,
R01432,T058,Customer Service,CA,North America,Women,40-49,Individual contributor,3-5 years,Onsite,0,1,2026-05-04,8,4,5,5,5,5,5,3,3,4,3,4,4,4,4,2,2,3,4
R01433,T058,Customer Service,CA,North America,Men,30-39,Team lead,3-5 years,Hybrid,0,1,2026-05-22,6,4,2,3,3,4,4,3,5,4,5,5,5,5,4,3,2,4,4
R01434,T058,Customer Service,CA,North America,Women,30-39,Individual contributor,3-5 years,Onsite,0,1,2026-05-05,8,5,5,4,2,5,3,2,2,3,3,4,4,4,4,4,4,4,3
R01435,T058,Customer Service,CA,North America,Men,40-49,Team lead,1-2 years,Onsite,0,1,2026-05-22,8,4,5,5,5,5,5,4,4,5,5,5,5,5,5,5,5,5,5
R01436,T058,Customer Service,CA,North America,Women,18-29,Team lead,< 1 year,Onsite,1,1,2026-05-07,7,5,5,4,3,5,5,3,4,4,2,2,3,5,5,5,4,5,5
R01437,T058,Customer Service,CA,North America,Women,30-39,Individual contributor,3-5 years,Onsite,0,1,2026-05-15,5,4,3,4,3,4,4,3,4,2,3,3,3,2,4,3,2,2,2
R01438,T058,Customer Service,CA,North America,Men,60+,Team lead,1-2 years,Onsite,0,1,2026-05-15,9,5,4,4,4,4,5,4,5,5,4,5,3,5,4,5,5,5,4
R01439,T058,Customer Service,CA,North America,Women,40-49,Individual contributor,3-5 years,Onsite,1,1,2026-05-06,7,3,2,3,3,4,1,4,4,5,5,4,4,4,5,4,4,4,4
R01440,T058,Customer Service,CA,North America,Men,40-49,Individual contributor,6-10 years,Onsite,1,0,,,,,,,,,,,,,,,,,,,,
R01441,T058,Customer Service,CA,North America,Women,60+,Team lead,6-10 years,Onsite,1,0,,,,,,,,,,,,,,,,,,,,
R01442,T058,Customer Service,CA,North America,Men,30-39,Individual contributor,3-5 years,Onsite,1,1,2026-05-06,10,3,4,4,4,4,4,4,2,3,2,2,3,5,5,5,5,4,5
R01443,T058,Customer Service,CA,North America,Women,18-29,Individual contributor,1-2 years,Onsite,0,1,2026-05-16,6,4,5,5,5,5,5,1,2,2,2,3,3,4,5,4,4,4,5
R01444,T058,Customer Service,CA,North America,Women,18-29,Individual contributor,1-2 years,Onsite,1,1,2026-05-15,9,5,5,5,3,2,4,5,5,5,4,2,5,5,5,5,4,5,5
R01445,T058,Customer Service,CA,North America,Women,30-39,Individual contributor,10 years +,Onsite,1,1,2026-05-16,9,4,3,4,5,4,4,4,3,3,3,3,3,5,5,5,4,5,4
R01446,T058,Customer Service,CA,North America,Men,40-49,Individual contributor,10 years +,Onsite,1,1,2026-05-15,10,5,4,5,5,4,4,4,4,3,2,4,3,5,5,5,5,5,4
R01447,T058,Customer Service,CA,North America,Men,18-29,Individual contributor,< 1 year,Onsite,0,0,,,,,,,,,,,,,,,,,,,,
R01448,T058,Customer Service,CA,North America,Men,30-39,Team lead,3-5 years,Onsite,0,1,2026-05-13,6,5,5,5,4,5,5,4,4,3,3,4,3,2,4,4,3,4,4
R01449,T058,Customer Service,CA,North America,Men,50-59,Individual contributor,3-5 years,Hybrid,0,1,2026-05-05,8,5,4,5,3,5,3,3,4,5,4,5,5,5,5,5,3,3,4
R01450,T058,Customer Service,CA,North America,Men,60+,Individual contributor,6-10 years,Onsite,1,1,2026-05-21,8,4,4,4,4,4,5,3,3,3,4,5,5,3,2,3,5,4,3
R01451,T058,Customer Service,CA,North America,Men,30-39,Individual contributor,10 years +,Onsite,0,1,2026-05-08,10,5,5,5,2,2,3,5,5,5,3,5,4,5,5,5,5,5,5
R01452,T058,Customer Service,CA,North America,Women,50-59,Individual contributor,10 years +,Onsite,0,1,2026-05-07,6,4,2,4,5,4,5,3,3,2,4,5,5,4,3,5,5,4,4
R01453,T058,Customer Service,CA,North America,Women,30-39,Team lead,3-5 years,Onsite,0,1,2026-05-04,6,4,5,3,4,3,3,4,4,4,4,4,4,5,5,4,3,4,4
